Code SIPeC - Final,Etiquette SIPeC - Final,Comprehension de lecture,Redaction,Numeratie,Litteratie numerique,Communication verbale : ecoute active,Communication verbale : comprehension orale,Communication verbale : expression orale,Pensee critique,Prise de decisions,Evaluation,Strategies d'apprentissage et d'enseignement,Resolution de problemes,Analyse de systemes,Production numerique,Maintenance preventive,Selection des equipements et d'outils,Fonctionnement et controle,Surveillance fonctionnement des equipements et de la machinerie,Test de controle de la qualite,Reparer,Ajustage -- montage,Conception de produit,Depannage,Gestion des ressources financieres,Gestion des ressources materielles,Gestion des ressources humaines,Suivi de performance,Gestion du temps,Coordination,Instruire,Negociation,Persuasion,Perception sociale
75101.01,Manutentionnaires qui travaillent manuellement,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,2,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
75101.02,Manutentionnaires qui utilisent des appareils de manutention,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,3,2,1,1,1,0,2,0,1,1,1,1,1,1,1,1,1
75110,Aides de soutien des métiers et manoeuvres en construction,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,2,1,2,1,1,0,1,0,2,1,1,1,1,1,1,1,1
75119,Autres manoeuvres et aides de soutien de métiers,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,2,1,2,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1
75200.01,Chauffeurs/chauffeuses de taxi et de limousine,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,1,2,2,2,2,1,0,2,1,1,1,2,2,1,1,2,2,2
75200.02,Chauffeurs/chauffeuses,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,1,2,2,2,2,1,0,2,1,1,1,2,2,1,1,2,2,2
75201,Chauffeurs-livreurs/chauffeuses-livreuses de services de livraison et distributeurs/distributrices porte-à-porte,1,1,1,1,1,1,1,1,1,1,2,1,2,0,1,0,1,2,2,0,0,0,1,1,2,1,1,2,1,1,2,1,2
75210.01,Personnel des écluses,1,1,1,0,1,1,1,1,1,1,2,1,2,0,2,1,2,3,3,1,0,0,3,0,0,2,2,1,1,2,2,1,1
75210.02,Conducteurs/conductrices de bacs à câble,1,1,1,0,1,1,1,1,1,2,2,1,2,0,3,2,3,3,3,2,1,2,3,0,1,1,2,1,2,2,2,1,2
75210.03,Ouvriers/ouvrières au débarcadère de traversiers,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,2,3,2,0,0,0,1,0,0,1,2,1,2,2,2,1,2
75210.04,Opérateurs de bateaux,1,1,1,1,1,1,1,1,1,2,2,1,2,0,3,2,3,3,3,2,1,2,2,0,2,2,2,1,2,2,2,1,2
75211.01,Manoeuvres dans le transport ferroviaire,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
75211.02,Manoeuvres dans le transport routier,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,1,0,0,1,0,1,1,1,1,1,1,1,1,1
75212,Manoeuvres à l'entretien des travaux publics,1,1,1,0,1,1,1,1,1,1,1,1,2,0,2,2,2,2,2,2,1,0,2,0,2,1,1,1,1,1,1,1,1
80010,Directeurs/directrices de l'exploitation des ressources naturelles et de la pêche,3,4,4,2,4,3,3,3,4,4,4,4,4,0,1,2,3,3,4,0,1,2,3,4,5,4,4,4,4,4,5,4,3
80020,Gestionnaires en agriculture,3,3,3,2,4,3,3,3,4,4,3,4,4,0,4,3,3,3,3,3,2,0,3,4,5,4,4,4,4,4,4,4,3
80021,Gestionnaires en horticulture,3,3,3,2,4,3,3,3,4,4,3,3,4,0,2,2,2,3,3,2,1,2,2,4,5,4,4,4,3,4,4,4,3
80022,Gestionnaires en aquaculture,3,3,3,2,4,3,3,3,4,4,3,3,4,0,3,2,3,3,4,3,1,3,3,4,5,4,4,4,4,4,4,4,3
82010,Surveillants/surveillantes de l'exploitation forestière,3,2,3,2,3,3,3,3,3,3,3,3,3,0,3,4,4,3,3,3,1,2,3,3,4,4,4,4,3,3,3,3,3
82020,Surveillants/surveillantes de l'exploitation des mines et des carrières,3,2,3,2,3,3,3,3,3,3,3,3,3,0,4,4,3,3,4,2,2,3,3,3,4,4,4,4,3,3,3,3,3
82021,Entrepreneurs/entrepreneuses et surveillants/surveillantes du forage et des services reliés à l'extraction de pétrole et de gaz,3,3,3,2,3,3,3,3,3,3,2,3,3,0,5,3,4,3,3,4,3,1,3,3,4,4,3,4,3,3,3,3,3
82030.01,Entrepreneurs/entrepreneuses de services agricoles,3,3,3,2,3,3,3,3,3,3,3,3,3,0,4,3,3,3,3,3,2,1,3,4,5,4,3,4,3,3,4,3,3
82030.02,Surveillants/surveillantes d’exploitations agricoles,3,2,3,2,3,3,3,3,3,3,3,3,3,0,4,3,3,3,3,3,2,1,3,4,4,4,3,4,3,3,3,3,3
82031,"Entrepreneurs/entrepreneuses et superviseurs/superviseures des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",2,2,3,2,3,3,3,3,3,3,3,3,3,0,2,3,3,3,3,2,1,2,3,3,4,4,3,4,3,3,3,3,3
83100,"Mineurs/mineuses d'extraction et de préparation, mines souterraines",1,1,1,2,1,2,2,1,1,2,1,2,1,0,3,4,4,4,3,3,3,1,3,0,2,2,2,2,2,1,1,1,1
83101.01,Foreurs/foreuses et personnel à l'entretien des puits de pétrole et de gaz,2,2,2,0,2,2,2,2,2,2,2,2,2,0,4,3,4,3,3,4,3,1,4,0,3,2,3,3,3,3,3,3,2
83101.02,Travailleurs/travailleuses en diagraphie et en mise à l'essai des puits et travailleurs assimilés/travailleuses assimilées,2,2,2,1,2,2,2,2,2,2,2,2,2,0,3,3,4,3,3,1,3,1,3,0,3,2,2,2,3,2,2,2,2
83110,Conducteurs/conductrices de machines d'abattage d'arbres,1,1,2,1,1,1,1,1,2,2,1,2,2,0,3,3,5,4,3,3,1,0,4,0,2,1,2,2,2,1,1,1,1
83120,Capitaines et officiers/officières de bâtiments de pêche,1,1,2,1,2,2,2,3,3,2,2,3,2,0,3,3,3,2,3,1,1,0,3,3,2,3,3,3,3,1,2,3,2
83121,Pêcheurs indépendants/pêcheuses indépendantes,1,1,1,0,1,1,1,2,2,1,2,2,1,0,3,2,3,2,3,1,1,0,3,3,3,3,2,1,2,1,2,2,1
84100,Travailleurs/travailleuses d'entretien et de soutien des mines souterraines,1,1,1,0,1,1,2,1,1,2,1,2,1,0,3,3,4,3,3,3,2,1,3,0,2,1,2,1,2,2,1,1,1
84101.01,Travailleurs/travailleuses au forage de puits de pétrole et de gaz,2,2,2,0,1,1,2,1,2,2,2,2,2,0,4,3,4,5,3,2,2,1,3,0,3,3,3,2,2,3,3,2,2
84101.02,Travailleurs/travailleuses à l'entretien de puits de pétrole et de gaz,2,2,2,0,1,1,2,1,2,2,2,2,2,0,4,3,4,3,3,2,3,1,3,0,3,2,3,2,2,2,1,2,2
84110,Opérateurs/opératrices de scies à chaîne et d'engins de débardage,1,1,1,0,1,1,1,1,1,1,1,2,1,0,3,2,3,3,2,3,1,0,3,0,2,1,1,1,1,1,1,1,1
84111,Ouvriers/ouvrières en sylviculture et en exploitation forestière,2,1,2,0,1,2,1,2,2,2,2,2,2,0,2,3,3,3,3,2,1,2,3,0,3,2,2,2,2,2,1,2,2
84120.01,Ouvriers spécialisés/ouvrières spécialisées dans l'élevage du bétail,2,2,2,0,1,2,1,2,2,2,2,1,2,0,3,3,3,3,3,3,1,0,3,0,3,2,2,2,2,2,1,2,1
84120.02,Opérateurs/opératices de machineries agricoles,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,3,0,1,2,1,1,1,1,1,1,1
84121,Matelots de pont sur les bateaux de pêche,1,1,1,0,1,1,1,1,1,1,2,2,1,0,3,2,2,0,3,2,1,0,2,0,2,2,2,1,1,1,2,1,2
85100,Manoeuvres aux soins du bétail,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,3,1,1,0,2,0,2,2,2,1,1,1,1,1,1
85101,Manoeuvres à la récolte,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2,2,2,0,2,1,1,0,2,0,1,1,1,1,1,1,1,1,1
85102,Manoeuvres de l'aquaculture et de la mariculture,1,1,2,0,1,2,1,1,2,1,1,1,1,0,3,2,2,2,3,2,1,0,2,0,2,2,2,1,1,1,1,1,1
85103,Manoeuvres de pépinières et de serres,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,1,2,1,1,0,2,0,2,1,1,1,1,1,1,1,1
85104,Trappeurs/trappeuses et chasseurs/chasseuses,1,1,1,0,1,1,1,1,2,1,1,1,2,0,2,3,2,2,3,2,2,2,2,1,2,1,2,1,1,1,2,1,1
85110,Manoeuvres des mines,1,1,1,0,1,1,1,1,2,1,1,1,2,0,3,2,2,1,3,3,1,2,2,0,2,1,2,1,1,1,1,1,1
85111,"Manoeuvres de forage et d'entretien des puits de pétrole et de gaz, et personnel assimilé",1,1,2,0,1,1,1,1,1,1,1,1,2,0,3,3,2,2,2,2,1,2,2,0,2,1,2,1,1,1,1,1,1
85120,Manoeuvres de l'exploitation forestière,1,1,1,0,1,1,1,1,2,1,1,1,2,0,3,3,2,2,3,3,1,2,2,0,2,2,2,1,1,1,1,1,1
85121,Manoeuvres en aménagement paysager et en entretien des terrains,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,3,1,2,2,0,1,1,1,1,1,1,1,1,1
90010,Directeurs/directrices de la fabrication,3,3,4,3,4,3,3,3,4,4,4,4,4,0,1,1,2,3,4,1,0,3,2,5,5,4,4,5,4,4,4,4,3
90011.01,Directeurs/directrices du service des eaux,3,3,4,3,4,3,3,3,4,4,4,4,4,0,1,1,3,3,4,1,0,2,2,5,5,4,4,5,4,4,4,4,3
90011.02,Directeurs/directrices de réseaux de distribution d'électricité,3,3,4,3,4,3,4,3,4,4,4,4,4,0,2,1,3,3,4,1,0,3,4,5,5,4,4,4,4,4,4,4,3
90011.03,Directeurs/directrices de l'approvisionnement en gaz naturel et Directeurs/directrices de la distribution de produits pétroliers,3,3,4,3,4,3,4,3,4,4,4,4,4,0,1,1,3,3,3,1,0,2,2,5,5,4,4,5,4,4,4,4,3
90011.04,Directeurs/directrices de services de lutte contre la pollution de l'eau,3,3,4,3,4,3,3,3,4,4,4,4,4,0,1,1,3,3,5,2,0,2,2,5,5,4,4,5,4,4,4,4,3
90011.05,Directeurs/directrices de systèmes de gestion des déchets,3,3,4,3,4,3,3,3,4,4,4,4,4,0,1,1,3,3,5,2,0,2,2,5,5,4,4,5,4,4,4,4,3
92010,Surveillants/surveillantes dans la transformation des métaux et des minerais,3,3,3,2,3,3,3,3,3,3,3,3,3,0,3,2,3,3,3,2,2,2,2,3,4,4,4,4,3,3,3,3,3
92011,"Surveillants/surveillantes dans le raffinage du pétrole, dans le traitement du gaz et des produits chimiques et dans les services d'utilité publique",3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,2,3,3,3,2,2,2,2,3,4,4,4,4,3,3,3,3,3
92012,Surveillants/surveillantes dans la transformation des aliments et des boissons,3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,2,3,3,3,2,1,2,2,3,4,4,4,4,3,3,3,3,3
92013,Surveillants/surveillantes dans la fabrication de produits en caoutchouc et en plastique,3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,2,3,3,3,2,2,2,2,3,4,4,4,4,3,3,3,3,3
92014,Surveillants/surveillantes dans la transformation des produits forestiers,3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,2,3,3,3,2,2,2,2,3,4,4,4,4,3,3,3,3,3
92015,"Surveillants/surveillantes dans la transformation et la fabrication de produits textiles, de tissus, de fourrure et de cuir",3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,2,3,3,3,2,1,2,2,3,4,4,4,4,3,3,3,3,3
92020,Surveillants/surveillantes dans la fabrication de véhicules automobiles,3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,2,3,3,3,2,4,2,3,3,4,4,3,4,3,3,3,3,3
92021,Surveillants/surveillantes dans la fabrication de matériel électronique et d'appareils électriques,3,3,3,2,3,3,3,3,3,3,3,3,3,0,3,2,3,3,3,2,4,2,2,3,4,4,4,4,3,3,3,3,3
92022,Surveillants/surveillantes dans la fabrication de meubles et d'accessoires,3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,2,3,3,3,2,1,2,2,3,4,4,4,4,3,3,3,3,3
92023,Surveillants/surveillantes dans la fabrication d'autres produits métalliques et de pièces mécaniques,3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,2,3,3,3,2,2,2,2,3,4,4,4,4,3,3,3,3,3
92024,Surveillants/surveillantes dans la fabrication et le montage de produits divers,3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,2,3,3,3,2,2,2,2,3,4,4,4,4,3,3,3,3,3
92100.01,Mécaniciens/mécaniciennes de centrales,3,3,3,3,2,3,3,3,3,3,2,3,3,0,3,2,4,5,3,3,1,2,5,0,2,2,3,2,3,2,2,3,2
92100.02,Opérateurs/opératrice de réseaux électriques,3,3,3,3,2,3,3,3,3,3,2,3,3,0,2,2,3,4,3,1,1,2,3,0,2,2,2,2,3,3,2,2,2
92101.01,Opérateurs/opératrices d'installations du traitement de l'eau,3,3,3,1,2,3,3,2,2,3,2,2,3,0,4,3,5,5,4,2,2,2,4,0,2,2,3,2,2,3,2,2,2
92101.02,Opérateurs/opératrices d'installations du traitement des déchets liquides,3,3,3,1,2,3,3,2,2,3,2,2,3,0,4,3,5,5,4,2,2,2,4,0,2,2,3,2,2,3,2,2,2
93100,Opérateurs/opératrices de poste central de contrôle et de conduite de procédés industriels dans le traitement des métaux et des minerais,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,2,5,5,3,3,1,1,3,0,2,2,2,2,1,2,1,2,2
93101,Opérateurs/opératrices de salle de commande centrale et de conduite de procédés industriels dans le raffinage du pétrole et le traitement du gaz et des produits chimiques,2,2,3,2,2,2,2,2,2,2,2,2,3,0,3,2,5,5,4,2,2,2,3,0,2,2,3,2,3,2,2,2,2
93102,"Opérateurs/opératrices au contrôle de la réduction en pâte des pâtes et papiers, de la fabrication du papier et du couchage",2,2,3,1,2,2,2,2,2,2,3,2,2,0,3,2,3,3,3,2,2,2,3,0,3,1,3,2,2,2,1,2,2
93200.01,Monteurs/monteuses d'aéronefs,3,2,2,1,2,2,1,2,2,3,3,2,3,0,2,4,3,3,3,2,5,2,3,0,2,1,2,2,2,2,1,1,1
93200.02,Contrôleurs/contrôleuses du montage d'aéronefs,2,2,3,2,2,2,2,3,2,3,3,2,3,0,2,3,4,3,4,2,5,2,4,0,3,2,3,2,2,3,2,3,1
94100,Opérateurs/opératrices de machines dans le traitement des métaux et des minerais,2,2,2,1,1,1,1,2,2,2,2,2,2,0,2,2,4,3,3,2,2,0,3,0,2,2,2,1,2,2,1,1,1
94101.01,Mouleurs/mouleuses et Noyauteurs/noyauteuses,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,3,3,3,2,1,1,3,0,2,1,1,1,1,1,1,1,1
94101.02,Fondeurs/fondeuses de métaux,1,1,2,0,1,1,1,2,2,1,2,1,1,0,3,2,3,3,3,3,1,2,3,0,2,1,2,1,2,1,1,1,1
94101.03,Opérateurs/opératrices de fours de fonderie,2,2,2,0,1,1,1,2,2,2,1,2,2,0,3,2,4,4,3,3,1,0,3,0,2,1,2,1,1,1,1,1,1
94102.01,Opérateurs/opératrices de matériel de régulation des procédés de fabrication de verre,2,1,2,2,1,1,1,1,2,1,1,2,2,0,3,2,4,4,3,3,2,2,3,0,2,1,2,1,1,2,1,1,1
94102.02,Opérateurs/opératrices de machines à former le verre,2,2,2,1,1,1,1,2,2,2,2,2,2,0,2,2,3,3,3,2,1,2,3,0,2,1,2,1,1,2,1,1,2
94102.03,Opérateurs/opératrices de machines à finir le verre,2,2,2,1,1,1,1,2,2,2,2,2,1,0,2,2,3,3,3,2,1,2,3,0,2,1,2,1,1,2,1,1,2
94102.04,Coupeurs/coupeuses de verre,1,1,2,0,1,1,1,1,2,1,1,1,1,0,2,2,3,3,3,2,1,2,3,0,2,1,2,1,1,1,1,1,1
94103.01,Opérateurs/opératrices de machines et travailleurs/travailleuses en façonnage et en finition de produits en béton,1,1,2,1,1,1,1,1,1,2,2,2,2,0,2,2,3,3,3,2,1,2,3,0,2,1,2,1,2,1,1,1,2
94103.02,Opérateurs/opératrices de machines à façonner et à finir des produits en argile,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,2,3,3,3,1,1,2,2,0,2,1,2,1,2,1,1,1,1
94103.03,Travailleurs spécialisés/travailleuses spécialisées dans le façonnage et la finition de la pierre,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,2,3,3,3,1,1,1,2,0,1,1,1,1,1,1,1,1,2
94104,Contrôleurs/contrôleuses et essayeurs/essayeuses dans la transformation des métaux et des minerais,2,2,2,2,1,1,2,2,2,3,1,2,2,0,1,1,3,3,3,1,1,1,3,0,2,2,2,1,2,2,1,2,1
94105.01,Opérateurs/opératrices de machines à travailler les métaux légers et lourds,2,2,2,1,1,1,1,2,2,2,2,2,2,0,3,2,4,5,2,2,2,2,3,0,2,2,2,1,2,2,1,1,1
94105.02,Opérateurs/opératrices de machines à forger,2,2,2,1,1,1,1,2,2,2,2,2,1,0,2,2,3,3,3,2,2,2,3,0,1,2,2,1,2,2,2,1,1
94106,Opérateurs/opératrices de machines d'usinage,2,2,2,1,1,1,1,2,2,2,2,2,2,0,4,2,4,3,3,2,1,2,3,0,2,1,2,1,2,3,2,1,1
94107,Opérateurs/opératrices de machines d'autres produits métalliques,2,1,2,1,1,1,1,2,2,2,2,2,2,0,3,2,3,3,3,2,2,1,3,0,2,1,2,1,2,2,1,1,1
94110,Opérateurs/opératrices d'installations de traitement des produits chimiques,2,2,2,1,2,2,2,2,2,2,2,2,2,0,3,2,4,4,3,3,1,2,3,0,2,2,2,1,2,2,1,1,2
94111.01,Opérateurs/opératrices de malaxeur - plasturgie,2,2,2,1,2,2,1,2,2,2,2,2,2,0,3,2,4,4,3,2,1,1,3,0,2,1,2,1,2,2,1,1,2
94111.02,Opérateurs/opératrices de calandre - plasturgie,2,2,2,1,2,2,1,2,2,2,2,2,2,0,3,2,4,4,2,3,2,2,3,0,2,2,2,1,2,2,1,1,2
94111.03,Opérateurs/opératrices de machines à extruder - plasturgie,2,1,2,1,1,2,1,2,2,2,2,2,2,0,3,2,4,4,3,3,2,2,3,0,2,1,2,1,2,1,1,1,1
94111.04,Opérateurs/opératrices de machines à mouler - plasturgie,2,2,2,1,1,1,1,2,2,2,2,2,2,0,3,2,4,4,3,2,1,2,3,0,2,2,2,1,2,2,1,1,1
94112.01,Opérateurs/opératrices de machines de transformation du caoutchouc,2,1,2,1,1,1,1,1,2,2,2,2,2,0,2,2,4,3,3,2,2,2,3,0,2,2,2,1,1,2,1,1,1
94112.02,Assembleurs/assembleuses d'articles en caoutchouc,1,1,2,0,1,1,1,1,2,2,2,2,2,0,2,2,4,3,3,1,2,1,3,0,2,2,2,1,2,2,1,1,1
94112.03,Vérificateurs/vérificatrices d'articles en caoutchouc,2,2,2,2,1,1,1,2,2,2,2,2,2,0,1,1,3,3,3,1,2,1,3,0,2,1,2,1,2,2,1,2,2
94120,Opérateurs/opératrices de machines à scier dans les scieries,1,1,2,1,1,1,1,2,2,1,1,1,1,0,3,2,3,3,2,2,1,1,3,0,1,1,2,1,1,1,1,1,1
94121,Opérateurs/opératrices de machines dans la fabrication et la finition du papier dans les usines de pâte à papier,2,2,1,1,1,1,1,1,2,2,2,2,2,0,2,2,4,3,3,2,1,1,3,0,2,2,2,1,1,1,2,2,2
94122,Opérateurs/opératrices de machines à façonner le papier,1,1,2,1,1,1,1,1,1,2,1,1,2,0,3,2,3,3,3,2,2,1,3,0,2,1,2,1,1,1,1,1,1
94123.01,Classeurs/classeuses de bois d'œuvre,1,2,2,0,1,1,1,2,2,2,2,2,2,0,1,2,2,0,3,1,0,0,1,0,2,1,2,1,2,1,2,2,2
94123.02,Autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,1,2,2,2,1,1,1,2,2,2,1,2,2,0,2,2,2,0,3,1,1,2,2,0,2,2,2,1,2,1,1,2,1
94124,Opérateurs/opératrices de machines à travailler le bois,1,1,2,1,1,1,1,1,1,1,1,1,1,0,3,2,2,3,3,3,1,2,3,0,2,1,2,1,1,1,1,1,1
94129,Autres opérateurs/opératrices de machines dans la transformation du bois,2,1,2,1,1,2,1,2,1,1,2,2,1,0,3,2,4,3,3,3,1,2,3,0,2,1,2,1,1,1,1,1,1
94130.01,"Opérateurs/opératrices de machines de traitement des fibres et des fils textiles, du cuir et des peaux",1,2,2,1,1,1,1,2,2,2,2,2,2,0,2,2,4,3,3,2,2,1,3,0,2,1,2,1,1,1,1,1,1
94130.02,"Teinturiers/teinturières et finisseurs/finisseuses de produits textiles, de cuirs et de peaux",1,2,2,1,2,2,1,1,1,2,1,2,2,0,2,2,3,3,3,3,1,0,3,0,1,1,2,1,1,1,1,1,1
94131,"Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,2,3,3,3,2,1,0,3,0,1,1,1,1,1,1,1,1,1
94132,Opérateurs/opératrices de machines à coudre industrielles,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,2,2,2,2,1,0,3,0,1,1,1,1,1,1,1,1,1
94133,"Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",2,2,3,2,2,2,2,2,2,2,2,2,2,0,1,2,2,3,3,1,1,1,3,0,2,1,2,1,2,1,2,2,2
94140.01,Opérateurs/opératrices de procédés industriels dans la transformation des aliments et des boissons,2,1,2,2,1,1,1,1,2,2,1,2,2,0,2,2,3,4,3,2,1,1,3,0,2,1,2,1,1,1,1,1,1
94140.02,Opérateurs/opératrices de machines dans la transformation des aliments et des boissons,1,1,2,1,1,1,1,2,2,2,2,2,2,0,2,2,3,3,3,2,1,1,3,0,2,1,2,1,2,1,1,1,2
94141.01,Bouchers industriels/bouchères industrielles,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,2,2,2,0,0,0,2,0,2,1,1,1,1,1,0,1,1
94141.02,Découpeurs/découpeuses de viande industrielle,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,2,2,2,1,0,0,2,0,2,1,1,1,1,1,0,1,1
94141.03,Préparateurs/préparatrices de volaille,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,2,2,1,0,0,2,0,2,1,1,1,1,1,0,1,1
94142.01,Opérateurs/opératrices de machines dans les usines de transformation du poisson et de fruits de mer,1,1,2,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,1,1,3,0,2,1,1,1,1,1,1,1,1
94142.02,Nettoyeurs-coupeurs/nettoyeuses-coupeuses de poisson et de fruits de mer dans les usines de transformation du poisson et de fruits de mer,1,1,2,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,1,0,0,3,0,2,1,1,1,1,1,1,1,1
94143,Échantillonneurs/échantillonneuses et trieurs/trieuses dans la transformation des aliments et des boissons,1,2,2,2,1,1,1,2,2,2,2,2,1,0,2,2,2,3,3,1,1,0,2,0,2,2,2,1,2,2,1,1,2
94150,Opérateurs/opératrices d'équipement d'impression sans plaque,2,1,2,2,1,1,1,2,2,2,2,2,2,0,2,2,3,3,3,2,1,1,3,0,2,1,2,1,2,1,1,1,2
94151.01,"Cadreurs/cadreuses graphiques, les scannéristes, les pelliculeurs et les assembleurs",2,2,2,2,1,1,1,2,2,3,2,2,3,0,2,4,3,3,3,2,2,2,3,0,2,1,2,1,2,1,2,1,2
94151.02,Acidograveurs et les graveurs,2,2,1,1,2,2,1,1,1,2,1,1,1,0,2,2,3,3,3,2,0,2,3,0,1,1,1,1,2,1,1,1,1
94151.03,"Techniciens/Techniciennes de prépresse, les clicheurs, les tireurs d'épreuves photographiques, et les opérateurs d’équipement de prémise en train et à la préparation de dossiers",2,1,2,2,1,1,1,2,2,2,2,2,2,0,2,2,2,3,2,2,1,2,3,0,2,1,2,1,2,1,1,1,1
94152,Opérateurs/opératrices de machines à relier et de finition,1,2,2,1,1,1,1,2,2,2,3,2,2,0,2,2,3,3,3,2,1,2,3,0,2,2,2,1,2,2,2,1,2
94153,Développeurs/développeuses de films et de photographies,2,2,2,2,1,1,1,2,2,3,2,2,3,0,2,4,3,3,3,2,2,2,3,0,2,1,2,1,2,2,1,1,2
94200.01,Assembleurs/assembleuses de véhicules automobiles,2,2,2,1,1,1,1,2,2,2,2,2,1,0,2,2,3,3,3,1,3,2,3,0,2,1,2,1,2,2,1,1,1
94200.02,Contrôleurs/contrôleuses et vérificateurs/vérificatrices de véhicules automobiles,2,2,2,2,1,1,2,2,2,3,1,2,2,0,2,2,3,3,4,1,1,2,3,0,1,1,2,1,2,1,2,2,2
94201.01,Assembleurs/assembleuses de matériel électronique,2,1,2,1,1,1,1,2,2,1,2,2,1,0,3,2,3,3,3,1,3,2,3,0,2,1,2,1,2,2,2,1,1
94201.02,Contrôleurs et les vérificateurs de matériel électronique,3,2,3,2,1,2,2,2,2,3,3,2,3,0,3,4,4,4,4,3,4,2,3,0,2,2,2,3,2,2,2,3,2
94202.01,"Monteurs/monteuses  dans la fabrication de matériel, d'appareils et d'accessoires électriques",2,1,1,1,2,2,1,2,2,1,1,2,1,0,2,2,3,3,3,1,3,2,3,0,2,1,2,1,2,2,1,1,1
94202.02,"Contrôleurs/contrôleuses dans la fabrication de matériel, d'appareils et d'accessoires électriques",2,2,3,2,2,2,2,2,2,3,1,2,2,0,1,1,3,3,4,1,1,2,3,0,2,1,2,1,2,2,2,2,1
94203.01,"Assembleurs/assembleuses,  dans la fabrication de transformateurs et de moteurs électriques industriels",2,2,2,1,1,1,1,2,2,2,2,1,1,0,2,2,3,3,3,1,3,2,3,0,2,2,2,1,1,2,2,1,1
94203.02,Ajusteurs et câbleurs dans la fabrication de transformateurs et de moteurs électriques industriels,2,1,1,1,1,1,1,1,2,1,1,2,1,0,1,2,3,3,2,1,3,2,2,0,1,1,1,1,1,1,1,1,1
94203.03,Vérificateurs dans la fabrication de transformateurs et de moteurs électriques industriels,2,2,3,2,1,1,2,2,2,3,2,2,2,0,2,2,3,3,3,1,3,2,3,0,2,1,2,1,1,2,2,2,2
94204.01,Monteurs/monteuses de matériel mécanique,2,1,2,1,1,1,1,2,2,2,1,2,2,0,2,2,3,3,3,1,3,2,3,0,2,1,2,1,1,1,1,1,1
94204.02,Contrôleurs/contrôleuses de matériel mécanique,2,2,2,2,1,1,2,2,2,3,2,2,3,0,2,1,3,3,4,1,1,2,3,0,2,2,2,1,2,2,2,2,1
94205.01,Opérateurs/opératrices de machines dans la fabrication d'appareils électriques,2,2,2,1,1,1,1,2,2,1,1,2,1,0,2,2,3,3,2,2,2,2,3,0,2,2,2,1,2,2,2,1,2
94205.02,Contrôleurs/contrôleuses et essayeurs/essayeuses dans la fabrication d'appareils électriques,3,2,3,2,1,2,2,2,2,3,3,2,3,0,3,4,4,4,4,3,4,2,3,0,2,2,2,3,2,2,2,3,2
94210.01,Monteurs/monteuses de meubles et d'accessoires,1,1,1,0,1,1,1,2,2,2,2,2,2,0,2,2,3,2,2,1,1,2,2,0,2,1,2,1,1,1,1,1,1
94210.02,Finisseurs de meubles,1,1,1,0,1,1,1,2,2,2,2,2,2,0,2,2,3,2,3,1,1,2,2,0,2,1,2,1,2,1,1,1,2
